id,word,letter1,letter2,letter3,letter4,letter5,letter1positionalrank,letter2positionalrank,letter3positionalrank,letter4positionalrank,letter5positionalrank,letter1totalrank,letter2totalrank,letter3totalrank,letter4totalrank,letter5totalrank,positionalrarityscore,summativerarityscore,answer,positionalraritypercentile,summativeraritypercentile
11043,taiga,t,a,i,g,a,5,1,3,12,6,8,3,6,17,3,27,37,N,0.28,0.380820228
11044,taigs,t,a,i,g,s,5,1,3,12,1,8,3,6,17,1,22,35,N,0.14,0.312365094
11045,taiko,t,a,i,k,o,5,1,3,10,10,8,3,6,19,4,29,40,N,0.35,0.490826395
11046,tails,t,a,i,l,s,5,1,3,6,1,8,3,6,7,1,16,25,N,0.03,0.073851372
11047,tains,t,a,i,n,s,5,1,3,5,1,8,3,6,9,1,15,27,N,0.03,0.103299414
11048,taint,t,a,i,n,t,5,1,3,5,5,8,3,6,9,8,19,34,Y,0.08,0.2804502
11049,taira,t,a,i,r,a,5,1,3,7,6,8,3,6,5,3,22,25,N,0.14,0.073851372
11050,taish,t,a,i,s,h,5,1,3,9,11,8,3,6,1,16,29,34,N,0.35,0.2804502
11051,taits,t,a,i,t,s,5,1,3,3,1,8,3,6,8,1,13,26,N,0.01,0.0871107
11052,tajes,t,a,j,e,s,5,1,25,1,1,8,3,24,2,1,33,38,N,0.49,0.417514647
11053,takas,t,a,k,a,s,5,1,17,2,1,8,3,19,3,1,26,34,N,0.25,0.2804502
11054,taken,t,a,k,e,n,5,1,17,1,8,8,3,19,2,9,32,41,Y,0.46,0.52436016
11055,taker,t,a,k,e,r,5,1,17,1,7,8,3,19,2,5,31,37,Y,0.42,0.380820228
11056,takes,t,a,k,e,s,5,1,17,1,1,8,3,19,2,1,25,33,N,0.22,0.249537465
11057,takhi,t,a,k,h,i,5,1,17,18,12,8,3,19,16,6,53,52,N,0.93,0.832947888
11058,takin,t,a,k,i,n,5,1,17,4,8,8,3,19,6,9,35,45,N,0.56,0.653484428
11059,takis,t,a,k,i,s,5,1,17,4,1,8,3,19,6,1,28,37,N,0.31,0.380820228
11060,takky,t,a,k,k,y,5,1,17,10,3,8,3,19,19,12,36,61,N,0.59,0.956213383
11061,talak,t,a,l,a,k,5,1,7,2,13,8,3,7,3,19,28,40,N,0.31,0.490826395
11062,talaq,t,a,l,a,q,5,1,7,2,24,8,3,7,3,26,39,47,N,0.68,0.712997225
11063,talar,t,a,l,a,r,5,1,7,2,7,8,3,7,3,5,22,26,N,0.14,0.0871107
11064,talas,t,a,l,a,s,5,1,7,2,1,8,3,7,3,1,16,22,N,0.03,0.039469627
11065,talcs,t,a,l,c,s,5,1,7,14,1,8,3,7,13,1,28,32,N,0.31,0.220629047
11066,talcy,t,a,l,c,y,5,1,7,14,3,8,3,7,13,12,30,43,N,0.39,0.590425532
11067,talea,t,a,l,e,a,5,1,7,1,6,8,3,7,2,3,20,23,N,0.09,0.049105766
11068,taler,t,a,l,e,r,5,1,7,1,7,8,3,7,2,5,21,25,N,0.11,0.073851372
11069,tales,t,a,l,e,s,5,1,7,1,1,8,3,7,2,1,15,21,N,0.03,0.030835646
11070,talks,t,a,l,k,s,5,1,7,10,1,8,3,7,19,1,24,38,N,0.19,0.417514647
11071,talky,t,a,l,k,y,5,1,7,10,3,8,3,7,19,12,26,49,N,0.25,0.763259328
11072,talls,t,a,l,l,s,5,1,7,6,1,8,3,7,7,1,20,26,N,0.09,0.0871107
11073,tally,t,a,l,l,y,5,1,7,6,3,8,3,7,7,12,22,37,Y,0.14,0.380820228
11074,talma,t,a,l,m,a,5,1,7,15,6,8,3,7,15,3,34,36,N,0.53,0.346284305
11075,talon,t,a,l,o,n,5,1,7,8,8,8,3,7,4,9,29,31,Y,0.35,0.19164354
11076,talpa,t,a,l,p,a,5,1,7,13,6,8,3,7,14,3,32,35,N,0.46,0.312365094
11077,taluk,t,a,l,u,k,5,1,7,16,13,8,3,7,10,19,42,47,N,0.76,0.712997225
11078,talus,t,a,l,u,s,5,1,7,16,1,8,3,7,10,1,30,29,N,0.39,0.145004625
11079,tamal,t,a,m,a,l,5,1,11,2,9,8,3,15,3,7,28,36,N,0.31,0.346284305
11080,tamed,t,a,m,e,d,5,1,11,1,4,8,3,15,2,11,22,39,N,0.14,0.452898551
11081,tamer,t,a,m,e,r,5,1,11,1,7,8,3,15,2,5,25,33,Y,0.22,0.249537465
11082,tames,t,a,m,e,s,5,1,11,1,1,8,3,15,2,1,19,29,N,0.08,0.145004625
11083,tamin,t,a,m,i,n,5,1,11,4,8,8,3,15,6,9,29,41,N,0.35,0.52436016
11084,tamis,t,a,m,i,s,5,1,11,4,1,8,3,15,6,1,22,33,N,0.14,0.249537465
11085,tammy,t,a,m,m,y,5,1,11,15,3,8,3,15,15,12,35,53,N,0.56,0.852605612
11086,tamps,t,a,m,p,s,5,1,11,13,1,8,3,15,14,1,31,41,N,0.42,0.52436016
11087,tanas,t,a,n,a,s,5,1,5,2,1,8,3,9,3,1,14,24,N,0.02,0.060206599
11088,tanga,t,a,n,g,a,5,1,5,12,6,8,3,9,17,3,29,40,N,0.35,0.490826395
11089,tangi,t,a,n,g,i,5,1,5,12,12,8,3,9,17,6,35,43,N,0.56,0.590425532
11090,tango,t,a,n,g,o,5,1,5,12,10,8,3,9,17,4,33,41,Y,0.49,0.52436016
11091,tangs,t,a,n,g,s,5,1,5,12,1,8,3,9,17,1,24,38,N,0.19,0.417514647
11092,tangy,t,a,n,g,y,5,1,5,12,3,8,3,9,17,12,26,49,Y,0.25,0.763259328
11093,tanhs,t,a,n,h,s,5,1,5,18,1,8,3,9,16,1,30,37,N,0.39,0.380820228
11094,tanka,t,a,n,k,a,5,1,5,10,6,8,3,9,19,3,27,42,N,0.28,0.558510638
11095,tanks,t,a,n,k,s,5,1,5,10,1,8,3,9,19,1,22,40,N,0.14,0.490826395
11096,tanky,t,a,n,k,y,5,1,5,10,3,8,3,9,19,12,24,51,N,0.19,0.810823312
11097,tanna,t,a,n,n,a,5,1,5,5,6,8,3,9,9,3,22,32,N,0.14,0.220629047
11098,tansy,t,a,n,s,y,5,1,5,9,3,8,3,9,1,12,23,33,N,0.17,0.249537465
11099,tanti,t,a,n,t,i,5,1,5,3,12,8,3,9,8,6,26,34,N,0.25,0.2804502
11100,tanto,t,a,n,t,o,5,1,5,3,10,8,3,9,8,4,24,32,N,0.19,0.220629047
11101,tanty,t,a,n,t,y,5,1,5,3,3,8,3,9,8,12,17,40,N,0.05,0.490826395
11102,tapas,t,a,p,a,s,5,1,15,2,1,8,3,14,3,1,24,29,N,0.19,0.145004625
11103,taped,t,a,p,e,d,5,1,15,1,4,8,3,14,2,11,26,38,N,0.25,0.417514647
11104,tapen,t,a,p,e,n,5,1,15,1,8,8,3,14,2,9,30,36,N,0.39,0.346284305
11105,taper,t,a,p,e,r,5,1,15,1,7,8,3,14,2,5,29,32,Y,0.35,0.220629047
11106,tapes,t,a,p,e,s,5,1,15,1,1,8,3,14,2,1,23,28,N,0.17,0.121877891
11107,tapet,t,a,p,e,t,5,1,15,1,5,8,3,14,2,8,27,35,N,0.28,0.312365094
11108,tapir,t,a,p,i,r,5,1,15,4,7,8,3,14,6,5,32,36,Y,0.46,0.346284305
11109,tapis,t,a,p,i,s,5,1,15,4,1,8,3,14,6,1,26,32,N,0.25,0.220629047
11110,tappa,t,a,p,p,a,5,1,15,13,6,8,3,14,14,3,40,42,N,0.71,0.558510638
11111,tapus,t,a,p,u,s,5,1,15,16,1,8,3,14,10,1,38,36,N,0.65,0.346284305
11112,taras,t,a,r,a,s,5,1,2,2,1,8,3,5,3,1,11,20,N,0.01,0.02351218
11113,tardo,t,a,r,d,o,5,1,2,11,10,8,3,5,11,4,29,31,N,0.35,0.19164354
11114,tardy,t,a,r,d,y,5,1,2,11,3,8,3,5,11,12,22,39,Y,0.14,0.452898551
11115,tared,t,a,r,e,d,5,1,2,1,4,8,3,5,2,11,13,29,N,0.01,0.145004625
11116,tares,t,a,r,e,s,5,1,2,1,1,8,3,5,2,1,10,19,N,0,0.018809744
11117,targa,t,a,r,g,a,5,1,2,12,6,8,3,5,17,3,26,36,N,0.25,0.346284305
11118,targe,t,a,r,g,e,5,1,2,12,2,8,3,5,17,2,22,35,N,0.14,0.312365094
11119,tarns,t,a,r,n,s,5,1,2,5,1,8,3,5,9,1,14,26,N,0.02,0.0871107
11120,taroc,t,a,r,o,c,5,1,2,8,17,8,3,5,4,13,33,33,N,0.49,0.249537465
11121,tarok,t,a,r,o,k,5,1,2,8,13,8,3,5,4,19,29,39,N,0.35,0.452898551
11122,taros,t,a,r,o,s,5,1,2,8,1,8,3,5,4,1,17,21,N,0.05,0.030835646
11123,tarot,t,a,r,o,t,5,1,2,8,5,8,3,5,4,8,21,28,Y,0.11,0.121877891
11124,tarps,t,a,r,p,s,5,1,2,13,1,8,3,5,14,1,22,31,N,0.14,0.19164354
11125,tarre,t,a,r,r,e,5,1,2,7,2,8,3,5,5,2,17,23,N,0.05,0.049105766
11126,tarry,t,a,r,r,y,5,1,2,7,3,8,3,5,5,12,18,33,N,0.06,0.249537465
11127,tarsi,t,a,r,s,i,5,1,2,9,12,8,3,5,1,6,29,23,N,0.35,0.049105766
11128,tarts,t,a,r,t,s,5,1,2,3,1,8,3,5,8,1,12,25,N,0.01,0.073851372
11129,tarty,t,a,r,t,y,5,1,2,3,3,8,3,5,8,12,14,36,N,0.02,0.346284305
11130,tasar,t,a,s,a,r,5,1,10,2,7,8,3,1,3,5,25,20,N,0.22,0.02351218
11131,tased,t,a,s,e,d,5,1,10,1,4,8,3,1,2,11,21,25,N,0.11,0.073851372
11132,taser,t,a,s,e,r,5,1,10,1,7,8,3,1,2,5,24,19,N,0.19,0.018809744
11133,tases,t,a,s,e,s,5,1,10,1,1,8,3,1,2,1,18,15,N,0.06,0.005781684
11134,tasks,t,a,s,k,s,5,1,10,10,1,8,3,1,19,1,27,32,N,0.28,0.220629047
11135,tassa,t,a,s,s,a,5,1,10,9,6,8,3,1,1,3,31,16,N,0.42,0.007400555
11136,tasse,t,a,s,s,e,5,1,10,9,2,8,3,1,1,2,27,15,N,0.28,0.005781684
11137,tasso,t,a,s,s,o,5,1,10,9,10,8,3,1,1,4,35,17,N,0.56,0.010329941
11138,taste,t,a,s,t,e,5,1,10,3,2,8,3,1,8,2,21,22,Y,0.11,0.039469627
11139,tasty,t,a,s,t,y,5,1,10,3,3,8,3,1,8,12,22,32,Y,0.14,0.220629047
11140,tatar,t,a,t,a,r,5,1,9,2,7,8,3,8,3,5,24,27,N,0.19,0.103299414
11141,tater,t,a,t,e,r,5,1,9,1,7,8,3,8,2,5,23,26,N,0.17,0.0871107
11142,tates,t,a,t,e,s,5,1,9,1,1,8,3,8,2,1,17,22,N,0.05,0.039469627
11143,taths,t,a,t,h,s,5,1,9,18,1,8,3,8,16,1,34,36,N,0.53,0.346284305
11144,tatie,t,a,t,i,e,5,1,9,4,2,8,3,8,6,2,21,27,N,0.11,0.103299414
11145,tatou,t,a,t,o,u,5,1,9,8,20,8,3,8,4,10,43,33,N,0.79,0.249537465
11146,tatts,t,a,t,t,s,5,1,9,3,1,8,3,8,8,1,19,28,N,0.08,0.121877891
11147,tatty,t,a,t,t,y,5,1,9,3,3,8,3,8,8,12,21,39,Y,0.11,0.452898551
11148,tatus,t,a,t,u,s,5,1,9,16,1,8,3,8,10,1,32,30,N,0.46,0.165895776
11149,taube,t,a,u,b,e,5,1,8,17,2,8,3,10,18,2,33,41,N,0.49,0.52436016
11150,tauld,t,a,u,l,d,5,1,8,6,4,8,3,10,7,11,24,39,N,0.19,0.452898551
11151,taunt,t,a,u,n,t,5,1,8,5,5,8,3,10,9,8,24,38,Y,0.19,0.417514647
11152,tauon,t,a,u,o,n,5,1,8,8,8,8,3,10,4,9,30,34,N,0.39,0.2804502
11153,taupe,t,a,u,p,e,5,1,8,13,2,8,3,10,14,2,29,37,N,0.35,0.380820228
11154,tauts,t,a,u,t,s,5,1,8,3,1,8,3,10,8,1,18,30,N,0.06,0.165895776
11155,tavah,t,a,v,a,h,5,1,19,2,11,8,3,22,3,16,38,52,N,0.65,0.832947888
11156,tavas,t,a,v,a,s,5,1,19,2,1,8,3,22,3,1,28,37,N,0.31,0.380820228
11157,taver,t,a,v,e,r,5,1,19,1,7,8,3,22,2,5,33,40,N,0.49,0.490826395
11158,tawai,t,a,w,a,i,5,1,18,2,12,8,3,21,3,6,38,41,N,0.65,0.52436016
11159,tawas,t,a,w,a,s,5,1,18,2,1,8,3,21,3,1,27,36,N,0.28,0.346284305
11160,tawed,t,a,w,e,d,5,1,18,1,4,8,3,21,2,11,29,45,N,0.35,0.653484428
11161,tawer,t,a,w,e,r,5,1,18,1,7,8,3,21,2,5,32,39,N,0.46,0.452898551
11162,tawie,t,a,w,i,e,5,1,18,4,2,8,3,21,6,2,30,40,N,0.39,0.490826395
11163,tawny,t,a,w,n,y,5,1,18,5,3,8,3,21,9,12,32,53,Y,0.46,0.852605612
11164,tawse,t,a,w,s,e,5,1,18,9,2,8,3,21,1,2,35,35,N,0.56,0.312365094
11165,tawts,t,a,w,t,s,5,1,18,3,1,8,3,21,8,1,28,41,N,0.31,0.52436016
11166,taxed,t,a,x,e,d,5,1,23,1,4,8,3,25,2,11,34,49,N,0.53,0.763259328
11167,taxer,t,a,x,e,r,5,1,23,1,7,8,3,25,2,5,37,43,N,0.62,0.590425532
11168,taxes,t,a,x,e,s,5,1,23,1,1,8,3,25,2,1,31,39,N,0.42,0.452898551
11169,taxis,t,a,x,i,s,5,1,23,4,1,8,3,25,6,1,34,43,N,0.53,0.590425532
11170,taxol,t,a,x,o,l,5,1,23,8,9,8,3,25,4,7,46,47,N,0.84,0.712997225
11171,taxon,t,a,x,o,n,5,1,23,8,8,8,3,25,4,9,45,49,N,0.83,0.763259328
11172,taxor,t,a,x,o,r,5,1,23,8,7,8,3,25,4,5,44,45,N,0.81,0.653484428
11173,taxus,t,a,x,u,s,5,1,23,16,1,8,3,25,10,1,46,47,N,0.84,0.712997225
11174,tayra,t,a,y,r,a,5,1,20,7,6,8,3,12,5,3,39,31,N,0.68,0.19164354
11175,tazza,t,a,z,z,a,5,1,22,22,6,8,3,23,23,3,56,60,N,0.95,0.947656491
11176,tazze,t,a,z,z,e,5,1,22,22,2,8,3,23,23,2,52,59,N,0.92,0.937557817
11177,teach,t,e,a,c,h,5,3,1,14,11,8,2,3,13,16,34,42,Y,0.53,0.558510638
11178,teade,t,e,a,d,e,5,3,1,11,2,8,2,3,11,2,22,26,N,0.14,0.0871107
11179,teads,t,e,a,d,s,5,3,1,11,1,8,2,3,11,1,21,25,N,0.11,0.073851372
11180,teaed,t,e,a,e,d,5,3,1,1,4,8,2,3,2,11,14,26,N,0.02,0.0871107
11181,teaks,t,e,a,k,s,5,3,1,10,1,8,2,3,19,1,20,33,N,0.09,0.249537465
11182,teals,t,e,a,l,s,5,3,1,6,1,8,2,3,7,1,16,21,N,0.03,0.030835646
11183,teams,t,e,a,m,s,5,3,1,15,1,8,2,3,15,1,25,29,N,0.22,0.145004625
11184,tears,t,e,a,r,s,5,3,1,7,1,8,2,3,5,1,17,19,N,0.05,0.018809744
11185,teary,t,e,a,r,y,5,3,1,7,3,8,2,3,5,12,19,30,Y,0.08,0.165895776
11186,tease,t,e,a,s,e,5,3,1,9,2,8,2,3,1,2,20,16,Y,0.09,0.007400555
11187,teats,t,e,a,t,s,5,3,1,3,1,8,2,3,8,1,13,22,N,0.01,0.039469627
11188,teaze,t,e,a,z,e,5,3,1,22,2,8,2,3,23,2,33,38,N,0.49,0.417514647
11189,techs,t,e,c,h,s,5,3,12,18,1,8,2,13,16,1,39,40,N,0.68,0.490826395
11190,techy,t,e,c,h,y,5,3,12,18,3,8,2,13,16,12,41,51,N,0.74,0.810823312
11191,tecta,t,e,c,t,a,5,3,12,3,6,8,2,13,8,3,29,34,N,0.35,0.2804502
11192,teddy,t,e,d,d,y,5,3,13,11,3,8,2,11,11,12,35,44,Y,0.56,0.624884366
11193,teels,t,e,e,l,s,5,3,6,6,1,8,2,2,7,1,21,20,N,0.11,0.02351218
11194,teems,t,e,e,m,s,5,3,6,15,1,8,2,2,15,1,30,28,N,0.39,0.121877891
11195,teend,t,e,e,n,d,5,3,6,5,4,8,2,2,9,11,23,32,N,0.17,0.220629047
11196,teene,t,e,e,n,e,5,3,6,5,2,8,2,2,9,2,21,23,N,0.11,0.049105766
11197,teens,t,e,e,n,s,5,3,6,5,1,8,2,2,9,1,20,22,N,0.09,0.039469627
11198,teeny,t,e,e,n,y,5,3,6,5,3,8,2,2,9,12,22,33,N,0.14,0.249537465
11199,teers,t,e,e,r,s,5,3,6,7,1,8,2,2,5,1,22,18,N,0.14,0.014184397
11200,teeth,t,e,e,t,h,5,3,6,3,11,8,2,2,8,16,28,36,Y,0.31,0.346284305
11201,teffs,t,e,f,f,s,5,3,21,19,1,8,2,20,20,1,49,51,N,0.89,0.810823312
11202,teggs,t,e,g,g,s,5,3,14,12,1,8,2,17,17,1,35,45,N,0.56,0.653484428
11203,tegua,t,e,g,u,a,5,3,14,16,6,8,2,17,10,3,44,40,N,0.81,0.490826395
11204,tegus,t,e,g,u,s,5,3,14,16,1,8,2,17,10,1,39,38,N,0.68,0.417514647
11205,tehrs,t,e,h,r,s,5,3,24,7,1,8,2,16,5,1,40,32,N,0.71,0.220629047
11206,teiid,t,e,i,i,d,5,3,3,4,4,8,2,6,6,11,19,33,N,0.08,0.249537465
11207,teils,t,e,i,l,s,5,3,3,6,1,8,2,6,7,1,18,24,N,0.06,0.060206599
11208,teind,t,e,i,n,d,5,3,3,5,4,8,2,6,9,11,20,36,N,0.09,0.346284305
11209,teins,t,e,i,n,s,5,3,3,5,1,8,2,6,9,1,17,26,N,0.05,0.0871107
11210,telae,t,e,l,a,e,5,3,7,2,2,8,2,7,3,2,19,22,N,0.08,0.039469627
11211,telco,t,e,l,c,o,5,3,7,14,10,8,2,7,13,4,39,34,N,0.68,0.2804502
11212,teles,t,e,l,e,s,5,3,7,1,1,8,2,7,2,1,17,20,N,0.05,0.02351218
11213,telex,t,e,l,e,x,5,3,7,1,19,8,2,7,2,25,35,44,N,0.56,0.624884366
11214,telia,t,e,l,i,a,5,3,7,4,6,8,2,7,6,3,25,26,N,0.22,0.0871107
11215,telic,t,e,l,i,c,5,3,7,4,17,8,2,7,6,13,36,36,N,0.59,0.346284305
11216,tells,t,e,l,l,s,5,3,7,6,1,8,2,7,7,1,22,25,N,0.14,0.073851372
11217,telly,t,e,l,l,y,5,3,7,6,3,8,2,7,7,12,24,36,N,0.19,0.346284305
11218,teloi,t,e,l,o,i,5,3,7,8,12,8,2,7,4,6,35,27,N,0.56,0.103299414
11219,telos,t,e,l,o,s,5,3,7,8,1,8,2,7,4,1,24,22,N,0.19,0.039469627
11220,temed,t,e,m,e,d,5,3,11,1,4,8,2,15,2,11,24,38,N,0.19,0.417514647
11221,temes,t,e,m,e,s,5,3,11,1,1,8,2,15,2,1,21,28,N,0.11,0.121877891
11222,tempi,t,e,m,p,i,5,3,11,13,12,8,2,15,14,6,44,45,N,0.81,0.653484428
11223,tempo,t,e,m,p,o,5,3,11,13,10,8,2,15,14,4,42,43,Y,0.76,0.590425532
11224,temps,t,e,m,p,s,5,3,11,13,1,8,2,15,14,1,33,40,N,0.49,0.490826395
11225,tempt,t,e,m,p,t,5,3,11,13,5,8,2,15,14,8,37,47,N,0.62,0.712997225
11226,temse,t,e,m,s,e,5,3,11,9,2,8,2,15,1,2,30,28,N,0.39,0.121877891
11227,tench,t,e,n,c,h,5,3,5,14,11,8,2,9,13,16,38,48,N,0.65,0.738282455
11228,tends,t,e,n,d,s,5,3,5,11,1,8,2,9,11,1,25,31,N,0.22,0.19164354
11229,tendu,t,e,n,d,u,5,3,5,11,20,8,2,9,11,10,44,40,N,0.81,0.490826395
11230,tenes,t,e,n,e,s,5,3,5,1,1,8,2,9,2,1,15,22,N,0.03,0.039469627
11231,tenet,t,e,n,e,t,5,3,5,1,5,8,2,9,2,8,19,29,Y,0.08,0.145004625
11232,tenge,t,e,n,g,e,5,3,5,12,2,8,2,9,17,2,27,38,N,0.28,0.417514647
11233,tenia,t,e,n,i,a,5,3,5,4,6,8,2,9,6,3,23,28,N,0.17,0.121877891
11234,tenne,t,e,n,n,e,5,3,5,5,2,8,2,9,9,2,20,30,N,0.09,0.165895776
11235,tenno,t,e,n,n,o,5,3,5,5,10,8,2,9,9,4,28,32,N,0.31,0.220629047
11236,tenny,t,e,n,n,y,5,3,5,5,3,8,2,9,9,12,21,40,N,0.11,0.490826395
11237,tenon,t,e,n,o,n,5,3,5,8,8,8,2,9,4,9,29,32,N,0.35,0.220629047
11238,tenor,t,e,n,o,r,5,3,5,8,7,8,2,9,4,5,28,28,Y,0.31,0.121877891
11239,tense,t,e,n,s,e,5,3,5,9,2,8,2,9,1,2,24,22,Y,0.19,0.039469627
11240,tenth,t,e,n,t,h,5,3,5,3,11,8,2,9,8,16,27,43,Y,0.28,0.590425532
11241,tents,t,e,n,t,s,5,3,5,3,1,8,2,9,8,1,17,28,N,0.05,0.121877891
11242,tenty,t,e,n,t,y,5,3,5,3,3,8,2,9,8,12,19,39,N,0.08,0.452898551
11243,tenue,t,e,n,u,e,5,3,5,16,2,8,2,9,10,2,31,31,N,0.42,0.19164354
11244,tepal,t,e,p,a,l,5,3,15,2,9,8,2,14,3,7,34,34,N,0.53,0.2804502
11245,tepas,t,e,p,a,s,5,3,15,2,1,8,2,14,3,1,26,28,N,0.25,0.121877891
11246,tepee,t,e,p,e,e,5,3,15,1,2,8,2,14,2,2,26,28,Y,0.25,0.121877891
11247,tepid,t,e,p,i,d,5,3,15,4,4,8,2,14,6,11,31,41,Y,0.42,0.52436016
11248,tepoy,t,e,p,o,y,5,3,15,8,3,8,2,14,4,12,34,40,N,0.53,0.490826395
11249,terai,t,e,r,a,i,5,3,2,2,12,8,2,5,3,6,24,24,N,0.19,0.060206599
11250,teras,t,e,r,a,s,5,3,2,2,1,8,2,5,3,1,13,19,N,0.01,0.018809744
11251,terce,t,e,r,c,e,5,3,2,14,2,8,2,5,13,2,26,30,N,0.25,0.165895776
11252,terek,t,e,r,e,k,5,3,2,1,13,8,2,5,2,19,24,36,N,0.19,0.346284305
11253,teres,t,e,r,e,s,5,3,2,1,1,8,2,5,2,1,12,18,N,0.01,0.014184397
11254,terfe,t,e,r,f,e,5,3,2,19,2,8,2,5,20,2,31,37,N,0.42,0.380820228
11255,terfs,t,e,r,f,s,5,3,2,19,1,8,2,5,20,1,30,36,N,0.39,0.346284305
11256,terga,t,e,r,g,a,5,3,2,12,6,8,2,5,17,3,28,35,N,0.31,0.312365094
11257,terms,t,e,r,m,s,5,3,2,15,1,8,2,5,15,1,26,31,N,0.25,0.19164354
11258,terne,t,e,r,n,e,5,3,2,5,2,8,2,5,9,2,17,26,N,0.05,0.0871107
11259,terns,t,e,r,n,s,5,3,2,5,1,8,2,5,9,1,16,25,N,0.03,0.073851372
11260,terra,t,e,r,r,a,5,3,2,7,6,8,2,5,5,3,23,23,Y,0.17,0.049105766
11261,terry,t,e,r,r,y,5,3,2,7,3,8,2,5,5,12,20,32,N,0.09,0.220629047
11262,terse,t,e,r,s,e,5,3,2,9,2,8,2,5,1,2,21,18,Y,0.11,0.014184397
11263,terts,t,e,r,t,s,5,3,2,3,1,8,2,5,8,1,14,24,N,0.02,0.060206599
11264,tesla,t,e,s,l,a,5,3,10,6,6,8,2,1,7,3,30,21,N,0.39,0.030835646
11265,testa,t,e,s,t,a,5,3,10,3,6,8,2,1,8,3,27,22,N,0.28,0.039469627
11266,teste,t,e,s,t,e,5,3,10,3,2,8,2,1,8,2,23,21,N,0.17,0.030835646
11267,tests,t,e,s,t,s,5,3,10,3,1,8,2,1,8,1,22,20,N,0.14,0.02351218
11268,testy,t,e,s,t,y,5,3,10,3,3,8,2,1,8,12,24,31,Y,0.19,0.19164354
11269,tetes,t,e,t,e,s,5,3,9,1,1,8,2,8,2,1,19,21,N,0.08,0.030835646
11270,teths,t,e,t,h,s,5,3,9,18,1,8,2,8,16,1,36,35,N,0.59,0.312365094
11271,tetra,t,e,t,r,a,5,3,9,7,6,8,2,8,5,3,30,26,N,0.39,0.0871107
11272,tetri,t,e,t,r,i,5,3,9,7,12,8,2,8,5,6,36,29,N,0.59,0.145004625
11273,teuch,t,e,u,c,h,5,3,8,14,11,8,2,10,13,16,41,49,N,0.74,0.763259328
11274,teugh,t,e,u,g,h,5,3,8,12,11,8,2,10,17,16,39,53,N,0.68,0.852605612
11275,tewed,t,e,w,e,d,5,3,18,1,4,8,2,21,2,11,31,44,N,0.42,0.624884366
11276,tewel,t,e,w,e,l,5,3,18,1,9,8,2,21,2,7,36,40,N,0.59,0.490826395
11277,tewit,t,e,w,i,t,5,3,18,4,5,8,2,21,6,8,35,45,N,0.56,0.653484428
11278,texas,t,e,x,a,s,5,3,23,2,1,8,2,25,3,1,34,39,N,0.53,0.452898551
11279,texes,t,e,x,e,s,5,3,23,1,1,8,2,25,2,1,33,38,N,0.49,0.417514647
11280,texts,t,e,x,t,s,5,3,23,3,1,8,2,25,8,1,35,44,N,0.56,0.624884366
11281,thack,t,h,a,c,k,5,8,1,14,13,8,16,3,13,19,41,59,N,0.74,0.937557817
11282,thagi,t,h,a,g,i,5,8,1,12,12,8,16,3,17,6,38,50,N,0.65,0.785769349
11283,thaim,t,h,a,i,m,5,8,1,4,14,8,16,3,6,15,32,48,N,0.46,0.738282455
11284,thale,t,h,a,l,e,5,8,1,6,2,8,16,3,7,2,22,36,N,0.14,0.346284305
11285,thali,t,h,a,l,i,5,8,1,6,12,8,16,3,7,6,32,40,N,0.46,0.490826395
11286,thana,t,h,a,n,a,5,8,1,5,6,8,16,3,9,3,25,39,N,0.22,0.452898551
11287,thane,t,h,a,n,e,5,8,1,5,2,8,16,3,9,2,21,38,N,0.11,0.417514647
11288,thang,t,h,a,n,g,5,8,1,5,16,8,16,3,9,17,35,53,N,0.56,0.852605612
11289,thank,t,h,a,n,k,5,8,1,5,13,8,16,3,9,19,32,55,Y,0.46,0.890148011
11290,thans,t,h,a,n,s,5,8,1,5,1,8,16,3,9,1,20,37,N,0.09,0.380820228
11291,thanx,t,h,a,n,x,5,8,1,5,19,8,16,3,9,25,38,61,N,0.65,0.956213383
11292,tharm,t,h,a,r,m,5,8,1,7,14,8,16,3,5,15,35,47,N,0.56,0.712997225
11293,thars,t,h,a,r,s,5,8,1,7,1,8,16,3,5,1,22,33,N,0.14,0.249537465
11294,thaws,t,h,a,w,s,5,8,1,21,1,8,16,3,21,1,36,49,N,0.59,0.763259328
11295,thawy,t,h,a,w,y,5,8,1,21,3,8,16,3,21,12,38,60,N,0.65,0.947656491
11296,thebe,t,h,e,b,e,5,8,6,17,2,8,16,2,18,2,38,46,N,0.65,0.684397163
11297,theca,t,h,e,c,a,5,8,6,14,6,8,16,2,13,3,39,42,N,0.68,0.558510638
11298,theed,t,h,e,e,d,5,8,6,1,4,8,16,2,2,11,24,39,N,0.19,0.452898551
11299,theek,t,h,e,e,k,5,8,6,1,13,8,16,2,2,19,33,47,N,0.49,0.712997225
11300,thees,t,h,e,e,s,5,8,6,1,1,8,16,2,2,1,21,29,N,0.11,0.145004625
11301,theft,t,h,e,f,t,5,8,6,19,5,8,16,2,20,8,43,54,Y,0.79,0.873342584
11302,thegn,t,h,e,g,n,5,8,6,12,8,8,16,2,17,9,39,52,N,0.68,0.832947888
11303,theic,t,h,e,i,c,5,8,6,4,17,8,16,2,6,13,40,45,N,0.71,0.653484428
11304,thein,t,h,e,i,n,5,8,6,4,8,8,16,2,6,9,31,41,N,0.42,0.52436016
