id,word,letter1,letter2,letter3,letter4,letter5,letter1rank,letter2rank,letter3rank,letter4rank,letter5rank,totalrank
8941,swain,s,w,a,i,n,1,15,2,4,8,30
8942,swale,s,w,a,l,e,1,15,2,5,2,25
8943,swaly,s,w,a,l,y,1,15,2,5,3,26
8944,swamy,s,w,a,m,y,1,15,2,14,3,35
8945,swang,s,w,a,n,g,1,15,2,6,15,39
8946,swank,s,w,a,n,k,1,15,2,6,13,37
8947,swans,s,w,a,n,s,1,15,2,6,1,25
8948,swaps,s,w,a,p,s,1,15,2,11,1,30
8949,swapt,s,w,a,p,t,1,15,2,11,6,35
8950,sward,s,w,a,r,d,1,15,2,7,4,29
8951,sware,s,w,a,r,e,1,15,2,7,2,27
8952,swarf,s,w,a,r,f,1,15,2,7,20,45
8953,swart,s,w,a,r,t,1,15,2,7,6,31
8954,swats,s,w,a,t,s,1,15,2,3,1,22
8955,swayl,s,w,a,y,l,1,15,2,22,10,50
8956,sways,s,w,a,y,s,1,15,2,22,1,41
8957,sweal,s,w,e,a,l,1,15,7,2,10,35
8958,swede,s,w,e,d,e,1,15,7,10,2,35
8959,sweed,s,w,e,e,d,1,15,7,1,4,28
8960,sweel,s,w,e,e,l,1,15,7,1,10,34
8961,sweer,s,w,e,e,r,1,15,7,1,7,31
8962,swees,s,w,e,e,s,1,15,7,1,1,25
8963,sweir,s,w,e,i,r,1,15,7,4,7,34
8964,swelt,s,w,e,l,t,1,15,7,5,6,34
8965,swerf,s,w,e,r,f,1,15,7,7,20,50
8966,sweys,s,w,e,y,s,1,15,7,22,1,46
8967,swies,s,w,i,e,s,1,15,4,1,1,22
8968,swigs,s,w,i,g,s,1,15,4,12,1,33
8969,swile,s,w,i,l,e,1,15,4,5,2,27
8970,swims,s,w,i,m,s,1,15,4,14,1,35
8971,swink,s,w,i,n,k,1,15,4,6,13,39
8972,swipe,s,w,i,p,e,1,15,4,11,2,33
8973,swire,s,w,i,r,e,1,15,4,7,2,29
8974,swiss,s,w,i,s,s,1,15,4,13,1,34
8975,swith,s,w,i,t,h,1,15,4,3,12,35
8976,swits,s,w,i,t,s,1,15,4,3,1,24
8977,swive,s,w,i,v,e,1,15,4,20,2,42
8978,swizz,s,w,i,z,z,1,15,4,21,23,64
8979,swobs,s,w,o,b,s,1,15,5,17,1,39
8980,swole,s,w,o,l,e,1,15,5,5,2,28
8981,swoln,s,w,o,l,n,1,15,5,5,8,34
8982,swops,s,w,o,p,s,1,15,5,11,1,33
8983,swopt,s,w,o,p,t,1,15,5,11,6,38
8984,swots,s,w,o,t,s,1,15,5,3,1,25
8985,swoun,s,w,o,u,n,1,15,5,15,8,44
8986,sybbe,s,y,b,b,e,1,10,16,17,2,46
8987,sybil,s,y,b,i,l,1,10,16,4,10,41
8988,syboe,s,y,b,o,e,1,10,16,8,2,37
8989,sybow,s,y,b,o,w,1,10,16,8,22,57
8990,sycee,s,y,c,e,e,1,10,12,1,2,26
8991,syces,s,y,c,e,s,1,10,12,1,1,25
8992,sycon,s,y,c,o,n,1,10,12,8,8,39
8993,syens,s,y,e,n,s,1,10,7,6,1,25
8994,syker,s,y,k,e,r,1,10,17,1,7,36
8995,sykes,s,y,k,e,s,1,10,17,1,1,30
8996,sylis,s,y,l,i,s,1,10,6,4,1,22
8997,sylph,s,y,l,p,h,1,10,6,11,12,40
8998,sylva,s,y,l,v,a,1,10,6,20,5,42
8999,symar,s,y,m,a,r,1,10,11,2,7,31
9000,synch,s,y,n,c,h,1,10,3,16,12,42
9001,syncs,s,y,n,c,s,1,10,3,16,1,31
9002,synds,s,y,n,d,s,1,10,3,10,1,25
9003,syned,s,y,n,e,d,1,10,3,1,4,19
9004,synes,s,y,n,e,s,1,10,3,1,1,16
9005,synth,s,y,n,t,h,1,10,3,3,12,29
9006,syped,s,y,p,e,d,1,10,14,1,4,30
9007,sypes,s,y,p,e,s,1,10,14,1,1,27
9008,syphs,s,y,p,h,s,1,10,14,18,1,44
9009,syrah,s,y,r,a,h,1,10,1,2,12,26
9010,syren,s,y,r,e,n,1,10,1,1,8,21
9011,sysop,s,y,s,o,p,1,10,10,8,17,46
9012,sythe,s,y,t,h,e,1,10,8,18,2,39
9013,syver,s,y,v,e,r,1,10,19,1,7,38
9014,taals,t,a,a,l,s,5,1,2,5,1,14
9015,taata,t,a,a,t,a,5,1,2,3,5,16
9016,taber,t,a,b,e,r,5,1,16,1,7,30
9017,tabes,t,a,b,e,s,5,1,16,1,1,24
9018,tabid,t,a,b,i,d,5,1,16,4,4,30
9019,tabis,t,a,b,i,s,5,1,16,4,1,27
9020,tabla,t,a,b,l,a,5,1,16,5,5,32
9021,tabor,t,a,b,o,r,5,1,16,8,7,37
9022,tabun,t,a,b,u,n,5,1,16,15,8,45
9023,tabus,t,a,b,u,s,5,1,16,15,1,38
9024,tacan,t,a,c,a,n,5,1,12,2,8,28
9025,taces,t,a,c,e,s,5,1,12,1,1,20
9026,tacet,t,a,c,e,t,5,1,12,1,6,25
9027,tache,t,a,c,h,e,5,1,12,18,2,38
9028,tacho,t,a,c,h,o,5,1,12,18,9,45
9029,tachs,t,a,c,h,s,5,1,12,18,1,37
9030,tacks,t,a,c,k,s,5,1,12,9,1,28
9031,tacos,t,a,c,o,s,5,1,12,8,1,27
9032,tacts,t,a,c,t,s,5,1,12,3,1,22
9033,taels,t,a,e,l,s,5,1,7,5,1,19
9034,tafia,t,a,f,i,a,5,1,21,4,5,36
9035,taggy,t,a,g,g,y,5,1,15,12,3,36
9036,tagma,t,a,g,m,a,5,1,15,14,5,40
9037,tahas,t,a,h,a,s,5,1,24,2,1,33
9038,tahrs,t,a,h,r,s,5,1,24,7,1,38
9039,taiga,t,a,i,g,a,5,1,4,12,5,27
9040,taigs,t,a,i,g,s,5,1,4,12,1,23
9041,taiko,t,a,i,k,o,5,1,4,9,9,28
9042,tails,t,a,i,l,s,5,1,4,5,1,16
9043,tains,t,a,i,n,s,5,1,4,6,1,17
9044,taira,t,a,i,r,a,5,1,4,7,5,22
9045,taish,t,a,i,s,h,5,1,4,13,12,35
9046,taits,t,a,i,t,s,5,1,4,3,1,14
9047,tajes,t,a,j,e,s,5,1,25,1,1,33
9048,takas,t,a,k,a,s,5,1,17,2,1,26
9049,takes,t,a,k,e,s,5,1,17,1,1,25
9050,takhi,t,a,k,h,i,5,1,17,18,11,52
9051,takin,t,a,k,i,n,5,1,17,4,8,35
9052,takis,t,a,k,i,s,5,1,17,4,1,28
9053,takky,t,a,k,k,y,5,1,17,9,3,35
9054,talak,t,a,l,a,k,5,1,6,2,13,27
9055,talaq,t,a,l,a,q,5,1,6,2,24,38
9056,talar,t,a,l,a,r,5,1,6,2,7,21
9057,talas,t,a,l,a,s,5,1,6,2,1,15
9058,talcs,t,a,l,c,s,5,1,6,16,1,29
9059,talcy,t,a,l,c,y,5,1,6,16,3,31
9060,talea,t,a,l,e,a,5,1,6,1,5,18
9061,taler,t,a,l,e,r,5,1,6,1,7,20
9062,tales,t,a,l,e,s,5,1,6,1,1,14
9063,talks,t,a,l,k,s,5,1,6,9,1,22
9064,talky,t,a,l,k,y,5,1,6,9,3,24
9065,talls,t,a,l,l,s,5,1,6,5,1,18
9066,talma,t,a,l,m,a,5,1,6,14,5,31
9067,talpa,t,a,l,p,a,5,1,6,11,5,28
9068,taluk,t,a,l,u,k,5,1,6,15,13,40
9069,talus,t,a,l,u,s,5,1,6,15,1,28
9070,tamal,t,a,m,a,l,5,1,11,2,10,29
9071,tamed,t,a,m,e,d,5,1,11,1,4,22
9072,tames,t,a,m,e,s,5,1,11,1,1,19
9073,tamin,t,a,m,i,n,5,1,11,4,8,29
9074,tamis,t,a,m,i,s,5,1,11,4,1,22
9075,tammy,t,a,m,m,y,5,1,11,14,3,34
9076,tamps,t,a,m,p,s,5,1,11,11,1,29
9077,tanas,t,a,n,a,s,5,1,3,2,1,12
9078,tanga,t,a,n,g,a,5,1,3,12,5,26
9079,tangi,t,a,n,g,i,5,1,3,12,11,32
9080,tangs,t,a,n,g,s,5,1,3,12,1,22
9081,tanhs,t,a,n,h,s,5,1,3,18,1,28
9082,tanka,t,a,n,k,a,5,1,3,9,5,23
9083,tanks,t,a,n,k,s,5,1,3,9,1,19
9084,tanky,t,a,n,k,y,5,1,3,9,3,21
9085,tanna,t,a,n,n,a,5,1,3,6,5,20
9086,tansy,t,a,n,s,y,5,1,3,13,3,25
9087,tanti,t,a,n,t,i,5,1,3,3,11,23
9088,tanto,t,a,n,t,o,5,1,3,3,9,21
9089,tanty,t,a,n,t,y,5,1,3,3,3,15
9090,tapas,t,a,p,a,s,5,1,14,2,1,23
9091,taped,t,a,p,e,d,5,1,14,1,4,25
9092,tapen,t,a,p,e,n,5,1,14,1,8,29
9093,tapes,t,a,p,e,s,5,1,14,1,1,22
9094,tapet,t,a,p,e,t,5,1,14,1,6,27
9095,tapis,t,a,p,i,s,5,1,14,4,1,25
9096,tappa,t,a,p,p,a,5,1,14,11,5,36
9097,tapus,t,a,p,u,s,5,1,14,15,1,36
9098,taras,t,a,r,a,s,5,1,1,2,1,10
9099,tardo,t,a,r,d,o,5,1,1,10,9,26
9100,tared,t,a,r,e,d,5,1,1,1,4,12
9101,tares,t,a,r,e,s,5,1,1,1,1,9
9102,targa,t,a,r,g,a,5,1,1,12,5,24
9103,targe,t,a,r,g,e,5,1,1,12,2,21
9104,tarns,t,a,r,n,s,5,1,1,6,1,14
9105,taroc,t,a,r,o,c,5,1,1,8,16,31
9106,tarok,t,a,r,o,k,5,1,1,8,13,28
9107,taros,t,a,r,o,s,5,1,1,8,1,16
9108,tarps,t,a,r,p,s,5,1,1,11,1,19
9109,tarre,t,a,r,r,e,5,1,1,7,2,16
9110,tarry,t,a,r,r,y,5,1,1,7,3,17
9111,tarsi,t,a,r,s,i,5,1,1,13,11,31
9112,tarts,t,a,r,t,s,5,1,1,3,1,11
9113,tarty,t,a,r,t,y,5,1,1,3,3,13
9114,tasar,t,a,s,a,r,5,1,10,2,7,25
9115,tased,t,a,s,e,d,5,1,10,1,4,21
9116,taser,t,a,s,e,r,5,1,10,1,7,24
9117,tases,t,a,s,e,s,5,1,10,1,1,18
9118,tasks,t,a,s,k,s,5,1,10,9,1,26
9119,tassa,t,a,s,s,a,5,1,10,13,5,34
9120,tasse,t,a,s,s,e,5,1,10,13,2,31
9121,tasso,t,a,s,s,o,5,1,10,13,9,38
9122,tatar,t,a,t,a,r,5,1,8,2,7,23
9123,tater,t,a,t,e,r,5,1,8,1,7,22
9124,tates,t,a,t,e,s,5,1,8,1,1,16
9125,taths,t,a,t,h,s,5,1,8,18,1,33
9126,tatie,t,a,t,i,e,5,1,8,4,2,20
9127,tatou,t,a,t,o,u,5,1,8,8,18,40
9128,tatts,t,a,t,t,s,5,1,8,3,1,18
9129,tatus,t,a,t,u,s,5,1,8,15,1,30
9130,taube,t,a,u,b,e,5,1,9,17,2,34
9131,tauld,t,a,u,l,d,5,1,9,5,4,24
9132,tauon,t,a,u,o,n,5,1,9,8,8,31
9133,taupe,t,a,u,p,e,5,1,9,11,2,28
9134,tauts,t,a,u,t,s,5,1,9,3,1,19
9135,tavah,t,a,v,a,h,5,1,19,2,12,39
9136,tavas,t,a,v,a,s,5,1,19,2,1,28
9137,taver,t,a,v,e,r,5,1,19,1,7,33
9138,tawai,t,a,w,a,i,5,1,18,2,11,37
9139,tawas,t,a,w,a,s,5,1,18,2,1,27
9140,tawed,t,a,w,e,d,5,1,18,1,4,29
9141,tawer,t,a,w,e,r,5,1,18,1,7,32
9142,tawie,t,a,w,i,e,5,1,18,4,2,30
9143,tawse,t,a,w,s,e,5,1,18,13,2,39
9144,tawts,t,a,w,t,s,5,1,18,3,1,28
9145,taxed,t,a,x,e,d,5,1,23,1,4,34
9146,taxer,t,a,x,e,r,5,1,23,1,7,37
9147,taxes,t,a,x,e,s,5,1,23,1,1,31
9148,taxis,t,a,x,i,s,5,1,23,4,1,34
9149,taxol,t,a,x,o,l,5,1,23,8,10,47
9150,taxon,t,a,x,o,n,5,1,23,8,8,45
9151,taxor,t,a,x,o,r,5,1,23,8,7,44
9152,taxus,t,a,x,u,s,5,1,23,15,1,45
9153,tayra,t,a,y,r,a,5,1,20,7,5,38
9154,tazza,t,a,z,z,a,5,1,22,21,5,54
9155,tazze,t,a,z,z,e,5,1,22,21,2,51
9156,teade,t,e,a,d,e,5,3,2,10,2,22
9157,teads,t,e,a,d,s,5,3,2,10,1,21
9158,teaed,t,e,a,e,d,5,3,2,1,4,15
9159,teaks,t,e,a,k,s,5,3,2,9,1,20
9160,teals,t,e,a,l,s,5,3,2,5,1,16
9161,teams,t,e,a,m,s,5,3,2,14,1,25
9162,tears,t,e,a,r,s,5,3,2,7,1,18
9163,teats,t,e,a,t,s,5,3,2,3,1,14
9164,teaze,t,e,a,z,e,5,3,2,21,2,33
9165,techs,t,e,c,h,s,5,3,12,18,1,39
9166,techy,t,e,c,h,y,5,3,12,18,3,41
9167,tecta,t,e,c,t,a,5,3,12,3,5,28
9168,teels,t,e,e,l,s,5,3,7,5,1,21
9169,teems,t,e,e,m,s,5,3,7,14,1,30
9170,teend,t,e,e,n,d,5,3,7,6,4,25
9171,teene,t,e,e,n,e,5,3,7,6,2,23
9172,teens,t,e,e,n,s,5,3,7,6,1,22
9173,teeny,t,e,e,n,y,5,3,7,6,3,24
9174,teers,t,e,e,r,s,5,3,7,7,1,23
9175,teffs,t,e,f,f,s,5,3,21,19,1,49
9176,teggs,t,e,g,g,s,5,3,15,12,1,36
9177,tegua,t,e,g,u,a,5,3,15,15,5,43
9178,tegus,t,e,g,u,s,5,3,15,15,1,39
9179,tehrs,t,e,h,r,s,5,3,24,7,1,40
9180,teiid,t,e,i,i,d,5,3,4,4,4,20
9181,teils,t,e,i,l,s,5,3,4,5,1,18
9182,teind,t,e,i,n,d,5,3,4,6,4,22
9183,teins,t,e,i,n,s,5,3,4,6,1,19
9184,telae,t,e,l,a,e,5,3,6,2,2,18
9185,telco,t,e,l,c,o,5,3,6,16,9,39
9186,teles,t,e,l,e,s,5,3,6,1,1,16
9187,telex,t,e,l,e,x,5,3,6,1,19,34
9188,telia,t,e,l,i,a,5,3,6,4,5,23
9189,telic,t,e,l,i,c,5,3,6,4,16,34
9190,tells,t,e,l,l,s,5,3,6,5,1,20
9191,telly,t,e,l,l,y,5,3,6,5,3,22
9192,teloi,t,e,l,o,i,5,3,6,8,11,33
9193,telos,t,e,l,o,s,5,3,6,8,1,23
9194,temed,t,e,m,e,d,5,3,11,1,4,24
9195,temes,t,e,m,e,s,5,3,11,1,1,21
9196,tempi,t,e,m,p,i,5,3,11,11,11,41
9197,temps,t,e,m,p,s,5,3,11,11,1,31
9198,tempt,t,e,m,p,t,5,3,11,11,6,36
9199,temse,t,e,m,s,e,5,3,11,13,2,34
9200,tench,t,e,n,c,h,5,3,3,16,12,39
9201,tends,t,e,n,d,s,5,3,3,10,1,22
9202,tendu,t,e,n,d,u,5,3,3,10,18,39
9203,tenes,t,e,n,e,s,5,3,3,1,1,13
9204,tenge,t,e,n,g,e,5,3,3,12,2,25
9205,tenia,t,e,n,i,a,5,3,3,4,5,20
9206,tenne,t,e,n,n,e,5,3,3,6,2,19
9207,tenno,t,e,n,n,o,5,3,3,6,9,26
9208,tenny,t,e,n,n,y,5,3,3,6,3,20
9209,tenon,t,e,n,o,n,5,3,3,8,8,27
9210,tents,t,e,n,t,s,5,3,3,3,1,15
9211,tenty,t,e,n,t,y,5,3,3,3,3,17
9212,tenue,t,e,n,u,e,5,3,3,15,2,28
9213,tepal,t,e,p,a,l,5,3,14,2,10,34
9214,tepas,t,e,p,a,s,5,3,14,2,1,25
9215,tepoy,t,e,p,o,y,5,3,14,8,3,33
9216,terai,t,e,r,a,i,5,3,1,2,11,22
9217,teras,t,e,r,a,s,5,3,1,2,1,12
9218,terce,t,e,r,c,e,5,3,1,16,2,27
9219,terek,t,e,r,e,k,5,3,1,1,13,23
9220,teres,t,e,r,e,s,5,3,1,1,1,11
9221,terfe,t,e,r,f,e,5,3,1,19,2,30
9222,terfs,t,e,r,f,s,5,3,1,19,1,29
9223,terga,t,e,r,g,a,5,3,1,12,5,26
9224,terms,t,e,r,m,s,5,3,1,14,1,24
9225,terne,t,e,r,n,e,5,3,1,6,2,17
9226,terns,t,e,r,n,s,5,3,1,6,1,16
9227,terry,t,e,r,r,y,5,3,1,7,3,19
9228,terts,t,e,r,t,s,5,3,1,3,1,13
9229,tesla,t,e,s,l,a,5,3,10,5,5,28
9230,testa,t,e,s,t,a,5,3,10,3,5,26
9231,teste,t,e,s,t,e,5,3,10,3,2,23
9232,tests,t,e,s,t,s,5,3,10,3,1,22
9233,tetes,t,e,t,e,s,5,3,8,1,1,18
9234,teths,t,e,t,h,s,5,3,8,18,1,35
9235,tetra,t,e,t,r,a,5,3,8,7,5,28
9236,tetri,t,e,t,r,i,5,3,8,7,11,34
9237,teuch,t,e,u,c,h,5,3,9,16,12,45
9238,teugh,t,e,u,g,h,5,3,9,12,12,41
9239,tewed,t,e,w,e,d,5,3,18,1,4,31
9240,tewel,t,e,w,e,l,5,3,18,1,10,37
9241,tewit,t,e,w,i,t,5,3,18,4,6,36
9242,texas,t,e,x,a,s,5,3,23,2,1,34
9243,texes,t,e,x,e,s,5,3,23,1,1,33
9244,texts,t,e,x,t,s,5,3,23,3,1,35
9245,thack,t,h,a,c,k,5,8,2,16,13,44
9246,thagi,t,h,a,g,i,5,8,2,12,11,38
9247,thaim,t,h,a,i,m,5,8,2,4,14,33
9248,thale,t,h,a,l,e,5,8,2,5,2,22
9249,thali,t,h,a,l,i,5,8,2,5,11,31
9250,thana,t,h,a,n,a,5,8,2,6,5,26
9251,thane,t,h,a,n,e,5,8,2,6,2,23
9252,thang,t,h,a,n,g,5,8,2,6,15,36
9253,thans,t,h,a,n,s,5,8,2,6,1,22
9254,thanx,t,h,a,n,x,5,8,2,6,19,40
9255,tharm,t,h,a,r,m,5,8,2,7,14,36
9256,thars,t,h,a,r,s,5,8,2,7,1,23
9257,thaws,t,h,a,w,s,5,8,2,23,1,39
9258,thawy,t,h,a,w,y,5,8,2,23,3,41
9259,thebe,t,h,e,b,e,5,8,7,17,2,39
9260,theca,t,h,e,c,a,5,8,7,16,5,41
9261,theed,t,h,e,e,d,5,8,7,1,4,25
9262,theek,t,h,e,e,k,5,8,7,1,13,34
9263,thees,t,h,e,e,s,5,8,7,1,1,22
9264,thegn,t,h,e,g,n,5,8,7,12,8,40
9265,theic,t,h,e,i,c,5,8,7,4,16,40
9266,thein,t,h,e,i,n,5,8,7,4,8,32
9267,thelf,t,h,e,l,f,5,8,7,5,20,45
9268,thema,t,h,e,m,a,5,8,7,14,5,39
9269,thens,t,h,e,n,s,5,8,7,6,1,27
9270,theow,t,h,e,o,w,5,8,7,8,22,50
9271,therm,t,h,e,r,m,5,8,7,7,14,41
9272,thesp,t,h,e,s,p,5,8,7,13,17,50
9273,thete,t,h,e,t,e,5,8,7,3,2,25
9274,thews,t,h,e,w,s,5,8,7,23,1,44
9275,thewy,t,h,e,w,y,5,8,7,23,3,46
9276,thigs,t,h,i,g,s,5,8,4,12,1,30
9277,thilk,t,h,i,l,k,5,8,4,5,13,35
9278,thill,t,h,i,l,l,5,8,4,5,10,32
9279,thine,t,h,i,n,e,5,8,4,6,2,25
9280,thins,t,h,i,n,s,5,8,4,6,1,24
9281,thiol,t,h,i,o,l,5,8,4,8,10,35
9282,thirl,t,h,i,r,l,5,8,4,7,10,34
9283,thoft,t,h,o,f,t,5,8,5,19,6,43
9284,thole,t,h,o,l,e,5,8,5,5,2,25
9285,tholi,t,h,o,l,i,5,8,5,5,11,34
9286,thoro,t,h,o,r,o,5,8,5,7,9,34
9287,thorp,t,h,o,r,p,5,8,5,7,17,42
9288,thous,t,h,o,u,s,5,8,5,15,1,34
9289,thowl,t,h,o,w,l,5,8,5,23,10,51
9290,thrae,t,h,r,a,e,5,8,1,2,2,18
9291,thraw,t,h,r,a,w,5,8,1,2,22,38
9292,thrid,t,h,r,i,d,5,8,1,4,4,22
9293,thrip,t,h,r,i,p,5,8,1,4,17,35
9294,throe,t,h,r,o,e,5,8,1,8,2,24
9295,thuds,t,h,u,d,s,5,8,9,10,1,33
9296,thugs,t,h,u,g,s,5,8,9,12,1,35
9297,thuja,t,h,u,j,a,5,8,9,24,5,51
9298,thunk,t,h,u,n,k,5,8,9,6,13,41
9299,thurl,t,h,u,r,l,5,8,9,7,10,39
9300,thuya,t,h,u,y,a,5,8,9,22,5,49
9301,thymi,t,h,y,m,i,5,8,20,14,11,58
9302,thymy,t,h,y,m,y,5,8,20,14,3,50
9303,tians,t,i,a,n,s,5,4,2,6,1,18
9304,tiars,t,i,a,r,s,5,4,2,7,1,19
9305,tical,t,i,c,a,l,5,4,12,2,10,33
9306,ticca,t,i,c,c,a,5,4,12,16,5,42
9307,ticed,t,i,c,e,d,5,4,12,1,4,26
9308,tices,t,i,c,e,s,5,4,12,1,1,23
9309,tichy,t,i,c,h,y,5,4,12,18,3,42
9310,ticks,t,i,c,k,s,5,4,12,9,1,31
9311,ticky,t,i,c,k,y,5,4,12,9,3,33
9312,tiddy,t,i,d,d,y,5,4,13,10,3,35
9313,tided,t,i,d,e,d,5,4,13,1,4,27
9314,tides,t,i,d,e,s,5,4,13,1,1,24
9315,tiers,t,i,e,r,s,5,4,7,7,1,24
9316,tiffs,t,i,f,f,s,5,4,21,19,1,50
9317,tifos,t,i,f,o,s,5,4,21,8,1,39
9318,tifts,t,i,f,t,s,5,4,21,3,1,34
9319,tiges,t,i,g,e,s,5,4,15,1,1,26
9320,tigon,t,i,g,o,n,5,4,15,8,8,40
9321,tikas,t,i,k,a,s,5,4,17,2,1,29
9322,tikes,t,i,k,e,s,5,4,17,1,1,28
9323,tikis,t,i,k,i,s,5,4,17,4,1,31
9324,tikka,t,i,k,k,a,5,4,17,9,5,40
9325,tilak,t,i,l,a,k,5,4,6,2,13,30
9326,tiled,t,i,l,e,d,5,4,6,1,4,20
9327,tiler,t,i,l,e,r,5,4,6,1,7,23
9328,tiles,t,i,l,e,s,5,4,6,1,1,17
9329,tills,t,i,l,l,s,5,4,6,5,1,21
9330,tilly,t,i,l,l,y,5,4,6,5,3,23
9331,tilth,t,i,l,t,h,5,4,6,3,12,30
9332,tilts,t,i,l,t,s,5,4,6,3,1,19
9333,timbo,t,i,m,b,o,5,4,11,17,9,46
9334,timed,t,i,m,e,d,5,4,11,1,4,25
9335,times,t,i,m,e,s,5,4,11,1,1,22
9336,timon,t,i,m,o,n,5,4,11,8,8,36
9337,timps,t,i,m,p,s,5,4,11,11,1,32
9338,tinas,t,i,n,a,s,5,4,3,2,1,15
9339,tinct,t,i,n,c,t,5,4,3,16,6,34
9340,tinds,t,i,n,d,s,5,4,3,10,1,23
9341,tinea,t,i,n,e,a,5,4,3,1,5,18
9342,tined,t,i,n,e,d,5,4,3,1,4,17
9343,tines,t,i,n,e,s,5,4,3,1,1,14
9344,tinge,t,i,n,g,e,5,4,3,12,2,26
9345,tings,t,i,n,g,s,5,4,3,12,1,25
9346,tinks,t,i,n,k,s,5,4,3,9,1,22
9347,tinny,t,i,n,n,y,5,4,3,6,3,21
9348,tints,t,i,n,t,s,5,4,3,3,1,16
9349,tinty,t,i,n,t,y,5,4,3,3,3,18
9350,tipis,t,i,p,i,s,5,4,14,4,1,28
9351,tippy,t,i,p,p,y,5,4,14,11,3,37
9352,tired,t,i,r,e,d,5,4,1,1,4,15
9353,tires,t,i,r,e,s,5,4,1,1,1,12
9354,tirls,t,i,r,l,s,5,4,1,5,1,16
9355,tiros,t,i,r,o,s,5,4,1,8,1,19
9356,tirrs,t,i,r,r,s,5,4,1,7,1,18
9357,titch,t,i,t,c,h,5,4,8,16,12,45
9358,titer,t,i,t,e,r,5,4,8,1,7,25
9359,titis,t,i,t,i,s,5,4,8,4,1,22
9360,titre,t,i,t,r,e,5,4,8,7,2,26
9361,titty,t,i,t,t,y,5,4,8,3,3,23
9362,titup,t,i,t,u,p,5,4,8,15,17,49
9363,tiyin,t,i,y,i,n,5,4,20,4,8,41
9364,tiyns,t,i,y,n,s,5,4,20,6,1,36
9365,tizes,t,i,z,e,s,5,4,22,1,1,33
9366,tizzy,t,i,z,z,y,5,4,22,21,3,55
9367,toads,t,o,a,d,s,5,2,2,10,1,20
9368,toady,t,o,a,d,y,5,2,2,10,3,22
9369,toaze,t,o,a,z,e,5,2,2,21,2,32
9370,tocks,t,o,c,k,s,5,2,12,9,1,29
9371,tocky,t,o,c,k,y,5,2,12,9,3,31
9372,tocos,t,o,c,o,s,5,2,12,8,1,28
9373,todde,t,o,d,d,e,5,2,13,10,2,32
9374,toeas,t,o,e,a,s,5,2,7,2,1,17
9375,toffs,t,o,f,f,s,5,2,21,19,1,48
9376,toffy,t,o,f,f,y,5,2,21,19,3,50
9377,tofts,t,o,f,t,s,5,2,21,3,1,32
9378,tofus,t,o,f,u,s,5,2,21,15,1,44
9379,togae,t,o,g,a,e,5,2,15,2,2,26
9380,togas,t,o,g,a,s,5,2,15,2,1,25
9381,toged,t,o,g,e,d,5,2,15,1,4,27
9382,toges,t,o,g,e,s,5,2,15,1,1,24
9383,togue,t,o,g,u,e,5,2,15,15,2,39
9384,tohos,t,o,h,o,s,5,2,24,8,1,40
9385,toile,t,o,i,l,e,5,2,4,5,2,18
9386,toils,t,o,i,l,s,5,2,4,5,1,17
9387,toing,t,o,i,n,g,5,2,4,6,15,32
9388,toise,t,o,i,s,e,5,2,4,13,2,26
9389,toits,t,o,i,t,s,5,2,4,3,1,15
9390,tokay,t,o,k,a,y,5,2,17,2,3,29
9391,toked,t,o,k,e,d,5,2,17,1,4,29
9392,toker,t,o,k,e,r,5,2,17,1,7,32
9393,tokes,t,o,k,e,s,5,2,17,1,1,26
9394,tokos,t,o,k,o,s,5,2,17,8,1,33
9395,tolan,t,o,l,a,n,5,2,6,2,8,23
9396,tolar,t,o,l,a,r,5,2,6,2,7,22
9397,tolas,t,o,l,a,s,5,2,6,2,1,16
9398,toled,t,o,l,e,d,5,2,6,1,4,18
9399,toles,t,o,l,e,s,5,2,6,1,1,15
9400,tolls,t,o,l,l,s,5,2,6,5,1,19
9401,tolly,t,o,l,l,y,5,2,6,5,3,21
9402,tolts,t,o,l,t,s,5,2,6,3,1,17
9403,tolus,t,o,l,u,s,5,2,6,15,1,29
9404,tolyl,t,o,l,y,l,5,2,6,22,10,45
9405,toman,t,o,m,a,n,5,2,11,2,8,28
9406,tombs,t,o,m,b,s,5,2,11,17,1,36
9407,tomes,t,o,m,e,s,5,2,11,1,1,20
9408,tomia,t,o,m,i,a,5,2,11,4,5,27
9409,tommy,t,o,m,m,y,5,2,11,14,3,35
9410,tomos,t,o,m,o,s,5,2,11,8,1,27
9411,tondi,t,o,n,d,i,5,2,3,10,11,31
9412,tondo,t,o,n,d,o,5,2,3,10,9,29
9413,toned,t,o,n,e,d,5,2,3,1,4,15
9414,toner,t,o,n,e,r,5,2,3,1,7,18
9415,tones,t,o,n,e,s,5,2,3,1,1,12
9416,toney,t,o,n,e,y,5,2,3,1,3,14
9417,tongs,t,o,n,g,s,5,2,3,12,1,23
9418,tonka,t,o,n,k,a,5,2,3,9,5,24
9419,tonks,t,o,n,k,s,5,2,3,9,1,20
9420,tonne,t,o,n,n,e,5,2,3,6,2,18
9421,tonus,t,o,n,u,s,5,2,3,15,1,26
9422,tools,t,o,o,l,s,5,2,5,5,1,18
9423,tooms,t,o,o,m,s,5,2,5,14,1,27
9424,toons,t,o,o,n,s,5,2,5,6,1,19
9425,toots,t,o,o,t,s,5,2,5,3,1,16
9426,toped,t,o,p,e,d,5,2,14,1,4,26
9427,topee,t,o,p,e,e,5,2,14,1,2,24
